customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0003358,10-12-2024 09:07,EU,EUR,Consumer,Email,55+,Germany,51.1657,10.4515
CUST0003359,02-07-2025 10:14,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003360,06-10-2024 02:35,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0003361,24-10-2024 10:29,EU,EUR,Consumer,Affiliate,55+,Netherlands,52.1326,5.2913
CUST0003362,27-08-2024 22:11,APAC,USD,Consumer,Paid Search,25-34,Philippines,12.8797,121.774
CUST0003363,08-08-2025 07:40,APAC,USD,SOHO,Paid Search,25-34,Philippines,12.8797,121.774
CUST0003364,31-01-2024 00:08,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003365,03-06-2025 21:24,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0003366,25-11-2024 11:27,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0003367,04-03-2024 16:59,EU,EUR,SMB,Organic,25-34,Netherlands,52.1326,5.2913
CUST0003368,19-07-2024 04:33,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0003369,22-08-2024 00:08,APAC,AUD,SMB,Social,55+,Australia,-25.2744,133.7751
CUST0003370,09-03-2025 05:59,,USD,Consumer,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0003371,22-11-2024 06:34,EU,EUR,Consumer,Paid Search,18-24,France,46.2276,2.2137
CUST0003372,17-08-2025 10:26,EU,EUR,Consumer,Organic,45-54,Germany,51.1657,10.4515
CUST0003373,19-04-2025 10:08,LATAM,USD,Consumer,Email,45-54,Brazil,-14.235,-51.9253
CUST0003374,09-03-2024 06:34,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0003375,19-12-2024 19:51,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003376,21-04-2025 08:15,EU,GBP,Consumer,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0003377,01-04-2024 23:15,LATAM,USD,SOHO,Email,35-44,Brazil,-14.235,-51.9253
CUST0003378,02-07-2024 11:01,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003379,30-04-2024 04:39,EU,EUR,SOHO,Email,35-44,France,46.2276,2.2137
CUST0003380,14-06-2025 11:00,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003381,30-03-2025 04:44,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0003382,02-07-2025 22:42,,USD,Enterprise,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003383,01-11-2024 05:32,EU,EUR,SMB,Email,35-44,France,46.2276,2.2137
CUST0003384,18-03-2024 14:06,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0003385,02-08-2024 20:19,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0003386,04-05-2025 00:31,LATAM,USD,SOHO,Organic,35-44,Brazil,-14.235,-51.9253
CUST0003387,01-12-2024 19:09,EU,EUR,Consumer,Email,45-54,Spain,40.4637,-3.7492
CUST0003388,07-01-2024 04:13,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0003389,27-08-2024 16:46,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0003390,18-12-2024 02:24,,USD,SOHO,Social,18-24,United States,39.8283,-98.5795
CUST0003391,02-05-2025 15:41,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003392,03-04-2024 18:47,APAC,USD,Consumer,Social,25-34,Philippines,12.8797,121.774
CUST0003393,10-05-2025 08:38,EU,EUR,SMB,Organic,18-24,Germany,51.1657,10.4515
CUST0003394,17-03-2025 21:01,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0003395,26-06-2024 09:02,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0003396,26-03-2025 02:24,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003397,08-12-2024 09:05,,USD,Consumer,Retail Media,45-54,United States,39.8283,-98.5795
CUST0003398,17-01-2024 06:39,LATAM,USD,SMB,Organic,55+,Brazil,-14.235,-51.9253
CUST0003399,30-09-2024 08:41,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0003400,07-03-2024 23:01,EU,EUR,Consumer,Social,55+,France,46.2276,2.2137
CUST0003401,27-07-2024 08:32,LATAM,USD,SMB,Email,35-44,Brazil,-14.235,-51.9253
CUST0003402,20-09-2024 06:44,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003403,05-07-2024 22:21,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0003404,06-08-2024 20:17,,USD,SOHO,Email,35-44,United States,39.8283,-98.5795
CUST0003405,07-06-2025 01:56,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003406,28-07-2025 07:56,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0003407,04-03-2025 17:57,EU,EUR,SOHO,Email,55+,Netherlands,52.1326,5.2913
CUST0003408,02-07-2024 15:15,APAC,AUD,SOHO,Organic,18-24,Australia,-25.2744,133.7751
CUST0003409,08-04-2025 08:14,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0003410,06-05-2024 02:57,,USD,Enterprise,Affiliate,18-24,United States,39.8283,-98.5795
CUST0003411,29-05-2025 17:55,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0003412,16-07-2024 14:12,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0003413,30-03-2025 10:59,EU,GBP,SMB,Retail Media,18-24,United Kingdom,55.3781,-3.436
CUST0003414,03-03-2024 20:53,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003415,01-09-2024 13:28,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003416,01-08-2024 21:09,APAC,AUD,SOHO,Organic,18-24,Australia,-25.2744,133.7751
CUST0003417,30-04-2024 06:40,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0003418,08-07-2024 18:01,EU,EUR,Consumer,Email,55+,Germany,51.1657,10.4515
CUST0003419,20-12-2024 23:43,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0003420,01-05-2025 21:16,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0003421,29-05-2024 10:49,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0003422,24-06-2025 22:44,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003423,18-08-2025 21:21,LATAM,USD,SMB,Email,35-44,Brazil,-14.235,-51.9253
CUST0003424,23-02-2025 00:51,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003425,01-01-2025 05:54,APAC,USD,SMB,Email,25-34,Philippines,12.8797,121.774
CUST0003426,19-03-2025 05:21,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003427,20-05-2025 14:19,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0003428,22-04-2024 04:36,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0003429,26-11-2024 14:26,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0003430,14-12-2024 13:03,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003431,23-02-2025 08:09,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0003432,19-02-2024 20:24,LATAM,USD,SOHO,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0003433,18-04-2025 05:03,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003434,25-10-2024 12:44,EU,GBP,SMB,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0003435,06-04-2024 09:44,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003436,17-12-2024 12:30,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0003437,12-04-2024 05:18,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0003438,04-04-2025 18:09,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003439,10-02-2024 00:10,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0003440,11-08-2025 01:07,EU,EUR,Consumer,Affiliate,25-34,Germany,51.1657,10.4515
CUST0003441,22-01-2024 20:40,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0003442,07-06-2025 00:04,APAC,USD,SMB,Paid Search,25-34,Philippines,12.8797,121.774
CUST0003443,23-12-2024 18:45,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0003444,30-08-2025 09:42,EU,EUR,SMB,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0003445,10-03-2025 05:08,APAC,AUD,SMB,Organic,35-44,Australia,-25.2744,133.7751
CUST0003446,12-02-2025 17:41,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0003447,26-05-2025 08:41,,USD,SOHO,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0003448,19-05-2025 05:43,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003449,16-02-2024 23:27,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0003450,10-01-2024 08:46,EU,EUR,SOHO,Social,35-44,Spain,40.4637,-3.7492
CUST0003451,21-03-2024 06:08,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0003452,20-04-2025 00:12,EU,EUR,Consumer,Organic,18-24,Netherlands,52.1326,5.2913
CUST0003453,11-08-2024 20:10,,USD,SMB,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003454,25-12-2024 13:37,APAC,AUD,SOHO,Paid Search,55+,Australia,-25.2744,133.7751
CUST0003455,31-01-2025 16:57,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003456,14-09-2024 22:14,APAC,AUD,Consumer,Paid Search,55+,Australia,-25.2744,133.7751
CUST0003457,24-11-2024 16:21,,USD,SMB,Retail Media,25-34,Canada,56.1304,-106.3468
CUST0003458,10-07-2024 07:41,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0003459,25-09-2024 11:06,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003460,19-11-2024 16:04,,USD,SOHO,Retail Media,35-44,United States,39.8283,-98.5795
CUST0003461,04-02-2025 04:25,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0003462,29-09-2024 09:06,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0003463,07-03-2024 21:21,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0003464,28-05-2025 00:19,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0003465,03-02-2024 11:26,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0003466,28-04-2024 01:35,EU,EUR,Consumer,Affiliate,25-34,Netherlands,52.1326,5.2913
CUST0003467,19-06-2025 14:41,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0003468,01-10-2024 20:30,APAC,AUD,Consumer,Retail Media,25-34,Australia,-25.2744,133.7751
CUST0003469,28-07-2025 03:42,EU,EUR,SMB,Organic,45-54,Spain,40.4637,-3.7492
CUST0003470,10-08-2025 21:37,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003471,01-05-2024 23:41,,USD,SOHO,Affiliate,18-24,United States,39.8283,-98.5795
CUST0003472,14-08-2024 20:15,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003473,29-06-2025 05:36,LATAM,USD,Consumer,Affiliate,25-34,Brazil,-14.235,-51.9253
CUST0003474,19-07-2024 03:35,APAC,USD,Consumer,Affiliate,55+,Philippines,12.8797,121.774
CUST0003475,12-08-2024 16:45,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0003476,15-07-2024 22:43,,USD,SOHO,Affiliate,55+,United States,39.8283,-98.5795
CUST0003477,10-08-2025 08:17,EU,EUR,Consumer,Paid Search,45-54,France,46.2276,2.2137
CUST0003478,03-02-2025 06:16,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003479,17-07-2025 12:16,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003480,28-04-2024 09:18,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0003481,26-04-2025 11:04,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0003482,18-08-2025 00:09,APAC,USD,Enterprise,Paid Search,25-34,Philippines,12.8797,121.774
CUST0003483,28-01-2025 18:06,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003484,26-01-2025 12:32,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0003485,09-06-2024 23:12,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0003486,04-03-2024 02:46,EU,EUR,Consumer,Affiliate,35-44,Germany,51.1657,10.4515
CUST0003487,11-03-2024 21:09,,USD,Consumer,Social,45-54,Canada,56.1304,-106.3468
CUST0003488,14-01-2024 11:33,EU,EUR,SOHO,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0003489,16-05-2025 12:46,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0003490,08-06-2024 08:10,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0003491,28-01-2024 21:16,,USD,Enterprise,Organic,45-54,United States,39.8283,-98.5795
CUST0003492,24-06-2025 11:04,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003493,14-04-2025 16:28,EU,GBP,Consumer,Social,55+,United Kingdom,55.3781,-3.436
CUST0003494,17-10-2024 08:30,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0003495,18-05-2024 10:00,EU,GBP,Consumer,Paid Search,55+,United Kingdom,55.3781,-3.436
CUST0003496,08-01-2025 18:19,EU,EUR,Consumer,Social,18-24,Netherlands,52.1326,5.2913
CUST0003497,20-08-2024 04:27,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0003498,01-01-2024 21:26,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0003499,08-05-2024 04:12,,USD,SOHO,Email,45-54,United States,39.8283,-98.5795
CUST0003500,06-08-2024 05:47,EU,GBP,SMB,Email,55+,United Kingdom,55.3781,-3.436
CUST0003501,21-08-2025 06:05,EU,EUR,SMB,Organic,35-44,Germany,51.1657,10.4515
CUST0003502,17-08-2024 00:56,EU,EUR,SOHO,Organic,35-44,Germany,51.1657,10.4515
CUST0003503,06-08-2025 15:24,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0003504,19-01-2024 00:50,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0003505,12-01-2025 20:56,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0003506,31-05-2024 07:46,EU,EUR,Consumer,Affiliate,18-24,Germany,51.1657,10.4515
CUST0003507,25-07-2025 11:26,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0003508,14-03-2025 08:31,EU,EUR,SMB,Email,35-44,Germany,51.1657,10.4515
CUST0003509,08-09-2024 10:47,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003510,04-03-2024 00:35,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003511,08-04-2024 23:40,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0003512,21-04-2024 07:46,APAC,USD,Consumer,Social,25-34,Philippines,12.8797,121.774
CUST0003513,27-02-2025 05:26,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0003514,22-04-2024 10:22,APAC,USD,SOHO,Affiliate,55+,Philippines,12.8797,121.774
CUST0003515,28-07-2025 09:16,APAC,USD,Consumer,Social,35-44,Philippines,12.8797,121.774
CUST0003516,23-04-2024 11:43,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0003517,24-03-2024 09:19,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0003518,19-08-2024 07:40,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003519,28-02-2024 11:14,LATAM,USD,SMB,Organic,45-54,Brazil,-14.235,-51.9253
CUST0003520,11-02-2024 23:07,,USD,SOHO,Affiliate,55+,Canada,56.1304,-106.3468
CUST0003521,04-01-2024 07:21,,USD,Enterprise,Organic,35-44,United States,39.8283,-98.5795
CUST0003522,12-09-2024 06:29,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0003523,13-05-2025 10:53,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003524,19-07-2024 20:18,EU,EUR,Consumer,Paid Search,55+,France,46.2276,2.2137
CUST0003525,19-06-2024 00:32,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003526,29-12-2024 06:17,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003527,20-08-2024 17:38,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0003528,16-04-2024 23:02,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0003529,03-07-2025 22:05,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0003530,28-01-2025 06:00,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0003531,16-08-2025 20:14,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0003532,23-06-2025 07:46,EU,EUR,Consumer,Paid Search,35-44,Germany,51.1657,10.4515
CUST0003533,16-10-2024 08:21,,USD,SOHO,Retail Media,55+,United States,39.8283,-98.5795
CUST0003534,08-05-2024 00:11,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003535,26-02-2024 17:09,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003536,24-04-2024 16:39,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0003537,10-06-2024 11:37,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0003538,14-03-2024 08:05,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003539,16-09-2024 21:50,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003540,17-07-2024 19:44,,USD,SOHO,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003541,03-10-2024 06:56,EU,GBP,Consumer,Social,55+,United Kingdom,55.3781,-3.436
CUST0003542,07-06-2024 14:43,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003543,06-01-2024 07:59,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0003544,22-04-2025 22:50,APAC,USD,Enterprise,Paid Search,55+,Philippines,12.8797,121.774
CUST0003545,16-06-2024 20:42,APAC,USD,SMB,Organic,55+,Philippines,12.8797,121.774
CUST0003546,10-03-2024 09:06,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003547,01-04-2025 03:59,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003548,27-02-2024 18:05,EU,EUR,Consumer,Retail Media,25-34,Spain,40.4637,-3.7492
CUST0003549,18-04-2024 17:03,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003550,16-07-2024 19:00,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003551,14-05-2024 04:36,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0003552,05-04-2025 22:20,EU,EUR,Consumer,Social,35-44,France,46.2276,2.2137
CUST0003553,18-04-2025 02:10,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003554,31-03-2024 12:57,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003555,11-12-2024 12:13,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0003556,01-03-2025 03:25,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0003557,21-07-2024 22:05,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003558,09-08-2024 00:58,,USD,SOHO,Email,45-54,United States,39.8283,-98.5795
CUST0003559,08-08-2024 01:07,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003560,16-07-2025 03:14,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0003561,14-02-2025 08:11,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0003562,10-02-2025 07:16,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0003563,04-04-2024 08:45,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003564,02-03-2025 05:59,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0003565,19-10-2024 07:08,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0003566,11-06-2025 08:13,EU,GBP,SOHO,Email,45-54,United Kingdom,55.3781,-3.436
CUST0003567,09-11-2024 13:12,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0003568,20-01-2025 01:28,,USD,SMB,Organic,45-54,United States,39.8283,-98.5795
CUST0003569,10-01-2025 10:12,,USD,SMB,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0003570,01-06-2024 00:53,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0003571,14-08-2024 05:59,,USD,Enterprise,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003572,28-11-2024 17:35,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0003573,04-06-2025 16:55,EU,EUR,SOHO,Affiliate,18-24,France,46.2276,2.2137
CUST0003574,17-04-2025 19:27,EU,EUR,Consumer,Paid Search,55+,Spain,40.4637,-3.7492
CUST0003575,30-09-2024 10:09,EU,EUR,SMB,Retail Media,25-34,Netherlands,52.1326,5.2913
CUST0003576,12-06-2024 15:35,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0003577,10-04-2024 05:25,,USD,SMB,Organic,25-34,Canada,56.1304,-106.3468
CUST0003578,30-07-2025 14:27,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003579,22-10-2024 11:11,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0003580,09-12-2024 01:17,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0003581,25-07-2024 03:43,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0003582,03-04-2025 06:35,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0003583,07-11-2024 11:41,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003584,14-06-2024 17:32,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0003585,28-03-2025 13:32,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003586,05-02-2024 21:16,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0003587,23-02-2025 04:01,APAC,AUD,SMB,Paid Search,18-24,Australia,-25.2744,133.7751
CUST0003588,12-02-2024 12:04,,USD,SOHO,Organic,55+,United States,39.8283,-98.5795
CUST0003589,06-08-2024 07:22,EU,EUR,Consumer,Paid Search,55+,Spain,40.4637,-3.7492
CUST0003590,25-05-2024 04:55,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0003591,03-05-2024 04:29,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0003592,27-02-2025 07:56,LATAM,USD,SMB,Affiliate,18-24,Brazil,-14.235,-51.9253
CUST0003593,05-07-2024 01:59,,USD,SMB,Organic,45-54,Canada,56.1304,-106.3468
CUST0003594,28-05-2025 02:14,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003595,26-02-2024 04:20,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0003596,10-08-2024 18:49,,USD,SMB,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003597,10-07-2025 05:22,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003598,14-02-2024 07:55,EU,EUR,SMB,Retail Media,25-34,France,46.2276,2.2137
CUST0003599,18-05-2024 07:52,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0003600,09-06-2024 04:00,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0003601,28-07-2024 20:15,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003602,03-03-2025 09:28,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0003603,19-02-2024 09:36,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0003604,10-03-2024 20:18,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0003605,10-05-2025 12:27,APAC,AUD,Consumer,Organic,55+,Australia,-25.2744,133.7751
CUST0003606,02-10-2024 07:35,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0003607,11-07-2024 06:12,,USD,Consumer,Social,18-24,Canada,56.1304,-106.3468
CUST0003608,17-02-2024 02:33,LATAM,USD,Consumer,Email,45-54,Brazil,-14.235,-51.9253
CUST0003609,13-10-2024 04:57,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0003610,30-09-2024 16:40,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0003611,31-05-2025 06:58,APAC,USD,SOHO,Email,45-54,Philippines,12.8797,121.774
CUST0003612,15-01-2025 23:33,,USD,SMB,Organic,45-54,United States,39.8283,-98.5795
CUST0003613,10-05-2024 07:59,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0003614,16-01-2024 20:21,EU,EUR,Consumer,Social,35-44,Netherlands,52.1326,5.2913
CUST0003615,15-09-2024 02:23,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003616,28-09-2024 23:35,EU,GBP,SOHO,Social,55+,United Kingdom,55.3781,-3.436
CUST0003617,09-01-2024 16:19,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0003618,30-06-2024 20:11,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003619,17-06-2025 16:07,APAC,AUD,SMB,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0003620,28-04-2025 12:42,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0003621,10-10-2024 21:06,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0003622,21-02-2024 14:57,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003623,19-04-2025 15:58,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0003624,02-11-2024 19:18,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0003625,06-05-2025 01:46,EU,EUR,SMB,Paid Search,25-34,Netherlands,52.1326,5.2913
